"geocode","etiqueta","granularidad","gcd_isla","gcd_municipio","superficie","utm_x","utm_y","longitud","latitud"
"250mN095425E193125","250mN095425E193125","GRID_250","ES704","35015","6.25","574478.68","3118534.76","-14.24118","28.190468"
"250mN095425E193150","250mN095425E193150","GRID_250","ES704","35015","6.25","574716.7","3118613.69","-14.23875","28.191167"
"250mN095425E193175","250mN095425E193175","GRID_250","ES704","35015","6.25","574954.73","3118692.61","-14.23632","28.191866"
"250mN095425E193200","250mN095425E193200","GRID_250","ES704","35015","6.25","575192.75","3118771.53","-14.23389","28.192565"
"250mN095425E193225","250mN095425E193225","GRID_250","ES704","35015","6.25","575430.78","3118850.45","-14.23146","28.193263"
"250mN095425E193250","250mN095425E193250","GRID_250","ES704","35015","6.25","575668.8","3118929.37","-14.22903","28.193962"
"250mN095425E193275","250mN095425E193275","GRID_250","ES704","35015","6.25","575906.83","3119008.28","-14.2266","28.194661"
"250mN095425E193300","250mN095425E193300","GRID_250","ES704","35015","6.25","576144.86","3119087.19","-14.22417","28.195359"
"250mN095425E193325","250mN095425E193325","GRID_250","ES704","35015","6.25","576382.88","3119166.1","-14.22174","28.196058"
"250mN095425E193350","250mN095425E193350","GRID_250","ES704","35015","6.25","576620.91","3119245","-14.21931","28.196756"
"250mN095425E193375","250mN095425E193375","GRID_250","ES704","35015","6.25","576858.93","3119323.9","-14.216879","28.197454"
"250mN095425E193400","250mN095425E193400","GRID_250","ES704","35015","6.25","577096.96","3119402.8","-14.214449","28.198153"
"250mN095425E193425","250mN095425E193425","GRID_250","ES704","35015","6.25","577334.98","3119481.7","-14.212019","28.198851"
"250mN095425E193450","250mN095425E193450","GRID_250","ES704","35015","6.25","577573.01","3119560.59","-14.209588","28.199549"
"250mN095425E193475","250mN095425E193475","GRID_250","ES704","35015","6.25","577811.03","3119639.49","-14.207158","28.200247"
"250mN095425E193500","250mN095425E193500","GRID_250","ES704","35015","6.25","578049.06","3119718.37","-14.204728","28.200945"
"250mN095425E193525","250mN095425E193525","GRID_250","ES704","35015","6.25","578287.08","3119797.26","-14.202297","28.201643"
"250mN095425E193550","250mN095425E193550","GRID_250","ES704","35015","6.25","578525.11","3119876.14","-14.199867","28.202341"
"250mN095425E193575","250mN095425E193575","GRID_250","ES704","35015","6.25","578763.13","3119955.02","-14.197436","28.203038"
"250mN095425E193600","250mN095425E193600","GRID_250","ES704","35015","6.25","579001.16","3120033.9","-14.195006","28.203736"
"250mN095425E193625","250mN095425E193625","GRID_250","ES704","35015","6.25","579239.18","3120112.78","-14.192575","28.204434"
"250mN095425E193650","250mN095425E193650","GRID_250","ES704","35015","6.25","579477.21","3120191.65","-14.190145","28.205131"
"250mN095425E193675","250mN095425E193675","GRID_250","ES704","35015","6.25","579715.23","3120270.52","-14.187714","28.205829"
"250mN095425E193700","250mN095425E193700","GRID_250","ES704","35015","6.25","579953.26","3120349.38","-14.185283","28.206526"
"250mN095425E193725","250mN095425E193725","GRID_250","ES704","35015","6.25","580191.28","3120428.25","-14.182853","28.207224"
"250mN095425E193750","250mN095425E193750","GRID_250","ES704","35015","6.25","580429.31","3120507.11","-14.180422","28.207921"
"250mN095425E193775","250mN095425E193775","GRID_250","ES704","35015","6.25","580667.33","3120585.97","-14.177991","28.208618"
"250mN095425E193800","250mN095425E193800","GRID_250","ES704","35015","6.25","580905.35","3120664.82","-14.17556","28.209315"
"250mN095425E193825","250mN095425E193825","GRID_250","ES704","35015","6.25","581143.38","3120743.68","-14.17313","28.210013"
"250mN095425E193850","250mN095425E193850","GRID_250","ES704","35015","6.25","581381.4","3120822.53","-14.170699","28.21071"
"250mN095425E193875","250mN095425E193875","GRID_250","ES704","35015","6.25","581619.43","3120901.37","-14.168268","28.211406"
"250mN095425E193900","250mN095425E193900","GRID_250","ES704","35015","6.25","581857.45","3120980.22","-14.165837","28.212103"
"250mN095425E193925","250mN095425E193925","GRID_250","ES704","35015","6.25","582095.48","3121059.06","-14.163406","28.2128"
"250mN095425E193950","250mN095425E193950","GRID_250","ES704","35015","6.25","582333.5","3121137.9","-14.160975","28.213497"
"250mN095425E193975","250mN095425E193975","GRID_250","ES704","35015","6.25","582571.53","3121216.74","-14.158544","28.214194"
"250mN095425E194000","250mN095425E194000","GRID_250","ES704","35015","6.25","582809.55","3121295.57","-14.156113","28.21489"
"250mN095425E194025","250mN095425E194025","GRID_250","ES704","35015","6.25","583047.57","3121374.4","-14.153682","28.215587"
"250mN095425E194050","250mN095425E194050","GRID_250","ES704","35015","6.25","583285.6","3121453.23","-14.151251","28.216283"
"250mN095425E194075","250mN095425E194075","GRID_250","ES704","35015","6.25","583523.62","3121532.06","-14.14882","28.21698"
"250mN095425E194100","250mN095425E194100","GRID_250","ES704","35015","6.25","583761.65","3121610.88","-14.146389","28.217676"
"250mN095425E194125","250mN095425E194125","GRID_250","ES704","35015","6.25","583999.67","3121689.7","-14.143958","28.218372"
"250mN095425E194150","250mN095425E194150","GRID_250","ES704","35015","6.25","584237.7","3121768.52","-14.141527","28.219069"
"250mN095425E194175","250mN095425E194175","GRID_250","ES704","35015","6.25","584475.72","3121847.33","-14.139096","28.219765"
"250mN095450E192975","250mN095450E192975","GRID_250","ES704","35015","0.8773","573019.31","3118196.86","-14.256069","28.187499"
"250mN095450E193000","250mN095450E193000","GRID_250","ES704","35015","2.39","573280.18","3118318.41","-14.253404","28.188582"
"250mN095450E193025","250mN095450E193025","GRID_250","ES704","35015","4.7793","573485.78","3118465.63","-14.2513","28.1899"
"250mN095450E193050","250mN095450E193050","GRID_250","ES704","35015","6.2457","573702.79","3118537.56","-14.249085","28.190537"
"250mN095450E193075","250mN095450E193075","GRID_250","ES704","35015","6.25","573940.27","3118618.62","-14.24666","28.191255"
"250mN095450E193100","250mN095450E193100","GRID_250","ES704","35015","6.25","574178.29","3118697.56","-14.24423","28.191954"
"250mN095450E193125","250mN095450E193125","GRID_250","ES704","35015","6.25","574416.32","3118776.49","-14.2418","28.192653"
"250mN095450E193150","250mN095450E193150","GRID_250","ES704","35015","6.25","574654.35","3118855.41","-14.23937","28.193352"
"250mN095450E193175","250mN095450E193175","GRID_250","ES704","35015","6.25","574892.37","3118934.34","-14.23694","28.194051"
"250mN095450E193200","250mN095450E193200","GRID_250","ES704","35015","6.25","575130.4","3119013.26","-14.23451","28.19475"
"250mN095450E193225","250mN095450E193225","GRID_250","ES704","35015","6.25","575368.43","3119092.18","-14.23208","28.195449"
"250mN095450E193250","250mN095450E193250","GRID_250","ES704","35015","6.25","575606.45","3119171.1","-14.22965","28.196147"
"250mN095450E193275","250mN095450E193275","GRID_250","ES704","35015","6.25","575844.48","3119250.01","-14.22722","28.196846"
"250mN095450E193300","250mN095450E193300","GRID_250","ES704","35015","6.25","576082.5","3119328.92","-14.224789","28.197545"
"250mN095450E193325","250mN095450E193325","GRID_250","ES704","35015","6.25","576320.53","3119407.83","-14.222359","28.198243"
"250mN095450E193350","250mN095450E193350","GRID_250","ES704","35015","6.25","576558.55","3119486.74","-14.219929","28.198942"
"250mN095450E193375","250mN095450E193375","GRID_250","ES704","35015","6.25","576796.58","3119565.64","-14.217499","28.19964"
"250mN095450E193400","250mN095450E193400","GRID_250","ES704","35015","6.25","577034.61","3119644.54","-14.215068","28.200338"
"250mN095450E193425","250mN095450E193425","GRID_250","ES704","35015","6.25","577272.63","3119723.44","-14.212638","28.201036"
"250mN095450E193450","250mN095450E193450","GRID_250","ES704","35015","6.25","577510.66","3119802.33","-14.210208","28.201734"
"250mN095450E193475","250mN095450E193475","GRID_250","ES704","35015","6.25","577748.68","3119881.23","-14.207777","28.202433"
"250mN095450E193500","250mN095450E193500","GRID_250","ES704","35015","6.25","577986.71","3119960.12","-14.205347","28.203131"
"250mN095450E193525","250mN095450E193525","GRID_250","ES704","35015","6.25","578224.73","3120039","-14.202916","28.203829"
"250mN095450E193550","250mN095450E193550","GRID_250","ES704","35015","6.25","578462.76","3120117.89","-14.200486","28.204526"
"250mN095450E193575","250mN095450E193575","GRID_250","ES704","35015","6.25","578700.78","3120196.77","-14.198055","28.205224"
"250mN095450E193600","250mN095450E193600","GRID_250","ES704","35015","6.25","578938.81","3120275.65","-14.195625","28.205922"
"250mN095450E193625","250mN095450E193625","GRID_250","ES704","35015","6.25","579176.84","3120354.52","-14.193194","28.20662"
"250mN095450E193650","250mN095450E193650","GRID_250","ES704","35015","6.25","579414.86","3120433.4","-14.190763","28.207317"
"250mN095450E193675","250mN095450E193675","GRID_250","ES704","35015","6.25","579652.89","3120512.27","-14.188333","28.208015"
"250mN095450E193700","250mN095450E193700","GRID_250","ES704","35015","6.25","579890.91","3120591.14","-14.185902","28.208712"
"250mN095450E193725","250mN095450E193725","GRID_250","ES704","35015","6.25","580128.94","3120670","-14.183471","28.20941"
"250mN095450E193750","250mN095450E193750","GRID_250","ES704","35015","6.25","580366.96","3120748.86","-14.181041","28.210107"
"250mN095450E193775","250mN095450E193775","GRID_250","ES704","35015","6.25","580604.99","3120827.72","-14.17861","28.210804"
"250mN095450E193800","250mN095450E193800","GRID_250","ES704","35015","6.25","580843.01","3120906.58","-14.176179","28.211501"
"250mN095450E193825","250mN095450E193825","GRID_250","ES704","35015","6.25","581081.04","3120985.43","-14.173748","28.212198"
"250mN095450E193850","250mN095450E193850","GRID_250","ES704","35015","6.25","581319.06","3121064.28","-14.171317","28.212896"
"250mN095450E193875","250mN095450E193875","GRID_250","ES704","35015","6.25","581557.09","3121143.13","-14.168886","28.213592"
"250mN095450E193900","250mN095450E193900","GRID_250","ES704","35015","6.25","581795.11","3121221.98","-14.166455","28.214289"
"250mN095450E193925","250mN095450E193925","GRID_250","ES704","35015","6.25","582033.14","3121300.82","-14.164024","28.214986"
"250mN095450E193950","250mN095450E193950","GRID_250","ES704","35015","6.25","582271.16","3121379.66","-14.161593","28.215683"
"250mN095450E193975","250mN095450E193975","GRID_250","ES704","35015","6.25","582509.19","3121458.5","-14.159162","28.21638"
"250mN095450E194000","250mN095450E194000","GRID_250","ES704","35015","6.25","582747.21","3121537.34","-14.156731","28.217076"
"250mN095450E194025","250mN095450E194025","GRID_250","ES704","35015","6.25","582985.23","3121616.17","-14.1543","28.217773"
"250mN095450E194050","250mN095450E194050","GRID_250","ES704","35015","6.25","583223.26","3121695","-14.151869","28.218469"
"250mN095450E194075","250mN095450E194075","GRID_250","ES704","35015","6.25","583461.28","3121773.83","-14.149438","28.219166"
"250mN095450E194100","250mN095450E194100","GRID_250","ES704","35015","6.25","583699.31","3121852.65","-14.147007","28.219862"
"250mN095450E194125","250mN095450E194125","GRID_250","ES704","35015","6.25","583937.33","3121931.47","-14.144576","28.220559"
"250mN095450E194150","250mN095450E194150","GRID_250","ES704","35015","6.25","584175.36","3122010.29","-14.142145","28.221255"
"250mN095450E194175","250mN095450E194175","GRID_250","ES704","35015","6.25","584413.38","3122089.11","-14.139713","28.221951"
"250mN095450E194200","250mN095450E194200","GRID_250","ES704","35015","6.25","584651.41","3122167.92","-14.137282","28.222647"
"250mN095475E193050","250mN095475E193050","GRID_250","ES704","35015","1.0229","573728.37","3118708.56","-14.248813","28.192079"
"250mN095475E193075","250mN095475E193075","GRID_250","ES704","35015","3.2844","573934.67","3118850.03","-14.246703","28.193344"
"250mN095475E193100","250mN095475E193100","GRID_250","ES704","35015","6.0383","574122.86","3118912.44","-14.244781","28.193897"
"250mN095475E193125","250mN095475E193125","GRID_250","ES704","35015","6.25","574353.96","3119018.21","-14.24242","28.194839"
"250mN095475E193150","250mN095475E193150","GRID_250","ES704","35015","6.25","574591.99","3119097.14","-14.23999","28.195538"
"250mN095475E193175","250mN095475E193175","GRID_250","ES704","35015","6.25","574830.02","3119176.06","-14.23756","28.196237"
"250mN095475E193200","250mN095475E193200","GRID_250","ES704","35015","6.25","575068.04","3119254.99","-14.23513","28.196935"
"250mN095475E193225","250mN095475E193225","GRID_250","ES704","35015","6.25","575306.07","3119333.91","-14.2327","28.197634"
"250mN095475E193250","250mN095475E193250","GRID_250","ES704","35015","6.25","575544.09","3119412.83","-14.230269","28.198333"
"250mN095475E193275","250mN095475E193275","GRID_250","ES704","35015","6.25","575782.12","3119491.74","-14.227839","28.199032"
"250mN095475E193300","250mN095475E193300","GRID_250","ES704","35015","6.25","576020.15","3119570.65","-14.225409","28.19973"
"250mN095475E193325","250mN095475E193325","GRID_250","ES704","35015","6.25","576258.17","3119649.56","-14.222979","28.200429"
"250mN095475E193350","250mN095475E193350","GRID_250","ES704","35015","6.25","576496.2","3119728.47","-14.220548","28.201127"
"250mN095475E193375","250mN095475E193375","GRID_250","ES704","35015","6.25","576734.23","3119807.38","-14.218118","28.201825"
"250mN095475E193400","250mN095475E193400","GRID_250","ES704","35015","6.25","576972.25","3119886.28","-14.215688","28.202524"
"250mN095475E193425","250mN095475E193425","GRID_250","ES704","35015","6.25","577210.28","3119965.18","-14.213257","28.203222"
"250mN095475E193450","250mN095475E193450","GRID_250","ES704","35015","6.25","577448.3","3120044.07","-14.210827","28.20392"
"250mN095475E193475","250mN095475E193475","GRID_250","ES704","35015","6.25","577686.33","3120122.97","-14.208396","28.204618"
"250mN095475E193500","250mN095475E193500","GRID_250","ES704","35015","6.25","577924.36","3120201.86","-14.205966","28.205316"
"250mN095475E193525","250mN095475E193525","GRID_250","ES704","35015","6.25","578162.38","3120280.74","-14.203535","28.206014"
"250mN095475E193550","250mN095475E193550","GRID_250","ES704","35015","6.25","578400.41","3120359.63","-14.201105","28.206712"
"250mN095475E193575","250mN095475E193575","GRID_250","ES704","35015","6.25","578638.43","3120438.51","-14.198674","28.20741"
"250mN095475E193600","250mN095475E193600","GRID_250","ES704","35015","6.25","578876.46","3120517.39","-14.196244","28.208108"
"250mN095475E193625","250mN095475E193625","GRID_250","ES704","35015","6.25","579114.49","3120596.27","-14.193813","28.208805"
"250mN095475E193650","250mN095475E193650","GRID_250","ES704","35015","6.25","579352.51","3120675.14","-14.191382","28.209503"
"250mN095475E193675","250mN095475E193675","GRID_250","ES704","35015","6.25","579590.54","3120754.02","-14.188952","28.210201"
"250mN095475E193700","250mN095475E193700","GRID_250","ES704","35015","6.25","579828.56","3120832.88","-14.186521","28.210898"
"250mN095475E193725","250mN095475E193725","GRID_250","ES704","35015","6.25","580066.59","3120911.75","-14.18409","28.211595"
"250mN095475E193750","250mN095475E193750","GRID_250","ES704","35015","6.25","580304.61","3120990.61","-14.181659","28.212293"
"250mN095475E193775","250mN095475E193775","GRID_250","ES704","35015","6.25","580542.64","3121069.48","-14.179228","28.21299"
